GeneID	seqnames	start	end	width	strand	distance	domain	off_rep2	on_rep1	on_rep2	on_avg	M	A
760	chr10	21278872	21279222	351	*	40745389	0	18.7926890223392	23.0759931249185	14.4065156061093	18.7412543655139	-0.00375396734252309	4.30501874056224
761	chr10	21372899	21373249	351	*	40651362	0	17.5398430875166	15.3839954166124	14.4065156061093	14.8952555113608	-0.222032826182147	4.10154071552135
762	chr10	21388614	21388964	351	*	40635647	0	28.8154565009202	15.3839954166124	21.609773409164	18.4968844128882	-0.612816825027142	4.59158010823773
763	chr10	21398757	21399107	351	*	40625504	0	26.3097646312749	38.4599885415309	26.4119452778671	32.435966909699	0.291983957825047	4.91733695411489
764	chr10	21423043	21423393	351	*	40601218	0	6.26422967411308	7.69199770830618	9.6043437374062	8.64817072285619	0.409445618494223	3.0655326264775
765	chr10	21483891	21484241	351	*	40540370	0	11.2756134134035	11.5379965624593	11.2050676936406	11.3715321280499	0.0112290611766612	3.6233377434058
766	chr10	21495759	21496109	351	*	40528502	0	120.273209742971	109.610967343363	97.6441613302964	103.62756433683	-0.212997899869646	6.81561812220503
767	chr10	21525555	21525905	351	*	40498706	0	30.0683024357428	24.9989925519951	30.413755168453	27.706373860224	-0.114072311820072	4.90033535409519
768	chr10	21732208	21732558	351	*	40292053	0	18.7926890223392	32.6909902603012	13.6061536279921	23.1485719441467	0.286970246670839	4.45038084756893
769	chr10	22325921	22326271	351	*	39698340	0	7.51707560893569	11.5379965624593	8.80398175928902	10.1709891608741	0.391326875980432	3.28602159511809
770	chr10	22340518	22340868	351	*	39683743	0	7.51707560893569	11.5379965624593	16.8076015404609	14.1727990514601	0.833057193757071	3.50688675400641
771	chr10	22672204	22672554	351	*	39352057	0	22.5512268268071	12.4994962759975	16.8076015404609	14.6535489082292	-0.589312438311873	4.26307409017034
772	chr10	22679565	22679915	351	*	39344696	0	28.8154565009202	20.1914939843037	20.8094114310468	20.5004527076752	-0.47169338873562	4.66214182638349
773	chr10	22833764	22834114	351	*	39190497	0	28.8154565009202	24.9989925519951	24.8112213216327	24.9051069368139	-0.202823886788872	4.79657657735687
774	chr10	22912447	22912797	351	*	39111814	0	38.8382239795011	35.5754894009161	40.8184608839764	38.1969751424462	-0.0234110074519647	5.30437592348004
775	chr10	22988866	22989216	351	*	39035395	0	23.8040727616297	40.3829879686074	18.4083254966952	29.3956567326513	0.293288163500324	4.77914920332178
776	chr10	23158144	23158494	351	*	38866117	0	10.0227674785809	22.1144934113803	11.2050676936406	16.6597805525104	0.679980929762651	3.80240504559876
777	chr10	24215163	24215513	351	*	37809098	0	10.0227674785809	12.4994962759975	12.0054296717578	12.2524629738776	0.265774024033383	3.59530159273412
778	chr10	24223942	24224292	351	*	37800319	0	10.0227674785809	7.69199770830618	14.4065156061093	11.0492566572077	0.128457660621919	3.52664341102839
779	chr10	24360453	24360803	351	*	37663808	0	10.0227674785809	13.4609959895358	7.20325780305465	10.3321268962952	0.0399321762783917	3.48238066885663
780	chr10	24952847	24953197	351	*	37071414	0	13.7813052830488	15.3839954166124	19.2086874748124	17.2963414457124	0.307781520404112	4.03959252932538
781	chr10	25082441	25082791	351	*	36941820	0	13.7813052830488	11.5379965624593	10.4047057155234	10.9713511389913	-0.304187683899741	3.73360792717345
782	chr10	25342434	25342784	351	*	36681827	0	8.76992154375831	10.576496848921	9.6043437374062	10.0904202931636	0.182895158330621	3.37979455600736
783	chr10	25455990	25456340	351	*	36568271	0	21.2983808919845	25.9604922655333	24.8112213216327	25.385856793583	0.242825872649019	4.6002799896127
784	chr10	25480090	25480440	351	*	36544171	0	12.5284593482262	12.4994962759975	16.0072395623437	14.2533679191706	0.173130271328049	3.84449078182211
785	chr10	27674153	27674503	351	*	34350108	0	16.286997152694	18.2684945572272	22.4101353872811	20.3393149722542	0.3038265773676	4.26352867018247
786	chr10	27857682	27858032	351	*	34166579	0	7.51707560893569	9.61499713538272	12.0054296717578	10.8102134035702	0.471604971376088	3.32616064281592
787	chr10	28118995	28119345	351	*	33905266	0	12.5284593482262	13.4609959895358	15.2068775842265	14.3339367868812	0.180730586284929	3.84829093930055
788	chr10	28533821	28534171	351	*	33490440	0	23.8040727616297	5.76899828122963	23.2104973653983	14.489747823314	-0.679263369775351	4.29287343668394
789	chr10	28663892	28664242	351	*	33360369	0	12.5284593482262	10.576496848921	10.4047057155234	10.4906012822222	-0.235543257709392	3.64015401730339
790	chr10	30434085	30434435	351	*	31590176	0	6.26422967411308	2.88449914061482	14.4065156061093	8.64550737336206	0.409047311741868	3.06533347310132
791	chr10	32346777	32347127	351	*	29677484	0	21.2983808919845	7.69199770830618	16.0072395623437	11.8496186353249	-0.795213416187127	4.08126034519463
792	chr10	32445885	32446235	351	*	29578376	0	12.5284593482262	9.61499713538272	15.2068775842265	12.4109373598046	-0.0125874730827711	3.7516319096167
793	chr10	33082713	33083063	351	*	28941548	0	18.7926890223392	12.4994962759975	17.607963518578	15.0537298972878	-0.30205909965257	4.15586617440722
794	chr10	33193448	33193798	351	*	28830813	0	46.3552995884368	49.9979851039901	42.4191848402107	46.2085849721004	-0.00447664814599236	5.56321565927722
795	chr10	33202185	33202535	351	*	28822076	0	13.7813052830488	11.5379965624593	11.2050676936406	11.3715321280499	-0.25674949512919	3.75732702155873
796	chr10	33212123	33212473	351	*	28812138	0	18.7926890223392	22.1144934113803	20.0090494529296	21.0617714321549	0.15658100626951	4.38518622736826
797	chr10	33289785	33290135	351	*	28734476	0	33.8268402402106	32.6909902603012	32.8148411028045	32.7529156815529	-0.0451874544120416	5.09953395411253
798	chr10	33291193	33291543	351	*	28733068	0	15.0341512178714	24.0374928384568	19.2086874748124	21.6230901566346	0.496648019438354	4.25140009005569
799	chr10	33293612	33293962	351	*	28730649	0	30.0683024357428	34.6139896873778	28.8130312122186	31.7135104497982	0.074443166582622	4.99459309329654
800	chr10	33330482	33330832	351	*	28693779	0	30.0683024357428	40.3829879686074	25.6115832997499	32.9972856341787	0.129976150114714	5.02235958506258
801	chr10	33335866	33336216	351	*	28688395	0	17.5398430875166	16.3454951301506	12.0054296717578	14.1754624009542	-0.288888557217746	4.06811285000355
802	chr10	33336785	33337135	351	*	28687476	0	11.2756134134035	10.576496848921	12.8057916498749	11.691144249398	0.0480270322978096	3.64173672896638
803	chr10	33360700	33361050	351	*	28663561	0	25.0569186964523	0.961499713538272	15.2068775842265	8.08418864888238	-1.52023691974164	3.94347612628342
804	chr10	33483434	33483784	351	*	28540827	0	40.0910699143237	36.5369891144543	32.0144791246873	34.2757341195708	-0.220148788454217	5.25067859602329
805	chr10	33484756	33485106	351	*	28539505	0	28.8154565009202	24.9989925519951	28.0126692341014	26.5058308930483	-0.116322941452792	4.8398270500249
806	chr10	33698078	33698428	351	*	28326183	0	26.3097646312749	49.0364853904519	22.4101353872811	35.7233103888665	0.427279234709486	4.98498459255711
807	chr10	33760445	33760795	351	*	28263816	0	35.0796861750332	30.7679908332247	29.6133931903358	30.1906920117802	-0.210071228535028	5.06807927055205
808	chr10	33771917	33772267	351	*	28252344	0	8.76992154375831	14.4224957030741	16.0072395623437	15.2148676327089	0.730898364693559	3.65379615918882
809	chr10	33772850	33773200	351	*	28251411	0	21.2983808919845	18.2684945572272	10.4047057155234	14.3366001363753	-0.539960261089631	4.20888692274338
810	chr10	34185081	34185431	351	*	27839180	0	50.1138373929046	27.8834916926099	26.4119452778671	27.1477184852385	-0.86069591701875	5.24529404272085
811	chr10	35126896	35127246	351	*	26897365	0	13.7813052830488	15.3839954166124	16.0072395623437	15.695617489478	0.175695778406367	3.9735496583265
812	chr10	35719896	35720246	351	*	26304365	0	18.7926890223392	1.92299942707654	15.2068775842265	8.56493850565152	-1.04914003092367	3.78232570877167
813	chr10	36570884	36571234	351	*	25453377	0	16.286997152694	5.76899828122963	12.8057916498749	9.28739496555229	-0.748809585825927	3.7372105885857
814	chr10	36900155	36900505	351	*	25124106	0	17.5398430875166	30.7679908332247	20.8094114310468	25.7887011321357	0.530995599129223	4.47805492817704
815	chr10	36903227	36903577	351	*	25121034	0	42.5967617839689	29.8064911196864	35.2159270371561	32.5112090784213	-0.379577240945181	5.25636045502005
816	chr10	37012068	37012418	351	*	25012193	0	32.573994305388	26.9219919790716	28.0126692341014	27.4673306065865	-0.238036967678863	4.95025379603617
817	chr10	37016124	37016474	351	*	25008137	0	13.7813052830488	13.4609959895358	22.4101353872811	17.9355656884085	0.357324847259466	4.06436419275305
818	chr10	37246610	37246960	351	*	24777651	0	13.7813052830488	20.1914939843037	12.0054296717578	16.0984618280307	0.210092872343961	3.9907482052953
819	chr10	37262419	37262769	351	*	24761842	0	17.5398430875166	20.1914939843037	22.4101353872811	21.3008146857924	0.266467381428757	4.3457908193268
820	chr10	37263318	37263668	351	*	24760943	0	12.5284593482262	22.1144934113803	12.8057916498749	17.4601425306276	0.44841614079399	3.98213371655508
821	chr10	37495329	37495679	351	*	24528932	0	18.7926890223392	33.6524899738395	25.6115832997499	29.6320366367947	0.630073661460262	4.62193255496364
822	chr10	37547647	37547997	351	*	24476614	0	16.286997152694	13.4609959895358	17.607963518578	15.5344797540569	-0.064209633767482	4.07951056461493
823	chr10	38010825	38011175	351	*	24013436	0	12.5284593482262	7.69199770830618	16.8076015404609	12.2497996243835	-0.0300270091868944	3.74291214156464
824	chr10	42637925	42638275	351	*	19386336	0	7.51707560893569	10.576496848921	12.8057916498749	11.691144249398	0.575392087987402	3.37805420112158
825	chr10	43071734	43072084	351	*	18952527	0	8.76992154375831	9.61499713538272	14.4065156061093	12.010756370746	0.413285952553395	3.49498995311874
826	chr10	43282891	43283241	351	*	18741370	0	11.2756134134035	1.92299942707654	18.4083254966952	10.1656624618859	-0.136726268728959	3.54936007845299
827	chr10	43320483	43320833	351	*	18703778	0	7.51707560893569	8.65349742184445	7.20325780305465	7.92837761244955	0.0680398879702113	3.12437810111298
828	chr10	43337623	43337973	351	*	18686638	0	18.7926890223392	13.4609959895358	16.0072395623437	14.7341177759397	-0.331071341460293	4.14136005350336
829	chr10	43348628	43348978	351	*	18675633	0	20.0455349571618	11.5379965624593	12.8057916498749	12.1718941061671	-0.676051363336837	4.05741659527783
830	chr10	43407415	43407765	351	*	18616846	0	8.76992154375831	11.5379965624593	14.4065156061093	12.9722560842843	0.516146107927757	3.54642003080592
831	chr10	43408826	43409176	351	*	18615435	0	18.7926890223392	16.3454951301506	24.8112213216327	20.5783582258917	0.124617473224554	4.36920446084578
832	chr10	43455162	43455512	351	*	18569099	0	10.0227674785809	15.3839954166124	16.8076015404609	16.0957984785366	0.633155321212826	3.77899224132384
833	chr10	44990189	44990539	351	*	17034072	0	26.3097646312749	23.0759931249185	26.4119452778671	24.7439692013928	-0.0851823750975162	4.7287537876536
834	chr10	45470931	45471281	351	*	16553330	0	12.5284593482262	19.2299942707654	10.4047057155234	14.8173499931444	0.22551036257332	3.87068082744475
835	chr10	45594542	45594892	351	*	16429719	0	8.76992154375831	10.576496848921	9.6043437374062	10.0904202931636	0.182895158330621	3.37979455600736
836	chr10	46064273	46064623	351	*	15959988	0	22.5512268268071	1.92299942707654	27.2123072559842	14.5676533415304	-0.597250724594153	4.2591049470292
837	chr10	46175903	46176253	351	*	15848358	0	21.2983808919845	19.2299942707654	20.0090494529296	19.6195218618475	-0.112928079406703	4.42240301358484
838	chr10	48415159	48415509	351	*	13609102	0	5.01138373929046	9.61499713538272	10.4047057155234	10.0098514254531	0.873025977133385	3.02421010663
839	chr10	49044887	49045237	351	*	12979374	0	27.5626105660975	17.3069948436889	31.2141171465702	24.2605559951295	-0.17724145108515	4.74743521421053
840	chr10	50619224	50619574	351	*	11405037	0	18.7926890223392	9.61499713538272	20.0090494529296	14.8120232941562	-0.323945643706715	4.14492290238015
841	chr10	52884353	52884703	351	*	9139908	0	20.0455349571618	26.9219919790716	12.8057916498749	19.8638918144733	-0.012505888163667	4.38918933286442
842	chr10	52952001	52952351	351	*	9072260	0	16.286997152694	16.3454951301506	8.00361978117184	12.1745574556612	-0.391932785260841	3.91564898886825
843	chr10	53530537	53530887	351	*	8493724	0	25.0569186964523	14.4224957030741	19.2086874748124	16.8155915889432	-0.54852610051169	4.4293315358984
844	chr10	53598764	53599114	351	*	8425497	0	60.1366048714855	45.1904865362988	44.8202707745623	45.0053786554305	-0.410233894838648	5.72884758403912
845	chr10	54396063	54396413	351	*	7628198	0	8.76992154375831	12.4994962759975	15.2068775842265	13.853186930112	0.604353629878073	3.59052379178108
846	chr10	54524651	54525001	351	*	7499610	0	16.286997152694	9.61499713538272	7.20325780305465	8.40912746921869	-0.877554436886512	3.67283816305541
847	chr10	54772617	54772967	351	*	7251644	0	23.8040727616297	23.0759931249185	24.0108593435155	23.543426234217	-0.0152403650478021	4.62488493904771
848	chr10	54905740	54906090	351	*	7118521	0	31.3211483705654	11.5379965624593	20.0090494529296	15.7735230076944	-0.946292722433445	4.5412601916331
849	chr10	55263859	55264209	351	*	6760402	0	22.5512268268071	36.5369891144543	18.4083254966952	27.4726573055748	0.273774929244486	4.69461777394852
850	chr10	55351311	55351661	351	*	6672950	0	37.5853780446785	25.9604922655333	20.8094114310468	23.3849518482901	-0.66206311722487	4.93895077706071
851	chr10	55947948	55948298	351	*	6076313	0	20.0455349571618	12.4994962759975	16.8076015404609	14.6535489082292	-0.427024405931848	4.18193007398033
852	chr10	56004316	56004666	351	*	6019945	0	17.5398430875166	15.3839954166124	8.80398175928902	12.0939885879507	-0.501724407064496	3.96169492508018
853	chr10	56116679	56117029	351	*	5907582	0	17.5398430875166	19.2299942707654	16.8076015404609	18.0187979056131	0.0367970289604411	4.23095564309264
854	chr10	56331536	56331886	351	*	5692725	0	36.3325321098558	28.8449914061482	26.4119452778671	27.6284683420076	-0.382982877486791	5.03087002008747
855	chr10	56459553	56459903	351	*	5564708	0	45.1024536536142	25.9604922655333	46.4209947307967	36.190743498165	-0.309899945610264	5.37182165754596
856	chr10	56690283	56690633	351	*	5333978	0	35.0796861750332	36.5369891144543	40.0180989058592	38.2775440101568	0.122517932104751	5.23437385087194
857	chr10	56823808	56824158	351	*	5200453	0	15.0341512178714	19.2299942707654	15.2068775842265	17.218435927496	0.184251122071546	4.09520164137229
858	chr10	57018301	57018651	351	*	5005960	0	33.8268402402106	37.4984888279926	25.6115832997499	31.5550360638712	-0.0973188497260198	5.07346825645554
859	chr10	57032204	57032554	351	*	4992057	0	6.26422967411308	5.76899828122963	13.6061536279921	9.68757595461088	0.557052950656778	3.13933629255878
860	chr10	57054354	57054704	351	*	4969907	0	15.0341512178714	21.152993697842	18.4083254966952	19.7806595972686	0.374093461988638	4.19012281133083
861	chr10	57075424	57075774	351	*	4948837	0	31.3211483705654	44.2289868227605	32.8148411028045	38.5219139627825	0.290174357324318	5.15949373151198
862	chr10	57102623	57102973	351	*	4921638	0	46.3552995884368	53.8439839581432	35.2159270371561	44.5299554976497	-0.0567098392386551	5.53709906373089
863	chr10	57168802	57169152	351	*	4855459	0	40.0910699143237	28.8449914061482	28.8130312122186	28.8290113091834	-0.462108735422959	5.12969862253892
864	chr10	57225069	57225419	351	*	4799192	0	11.2756134134035	16.3454951301506	15.2068775842265	15.7761863571886	0.450619674791241	3.84303305021309
865	chr10	57404305	57404655	351	*	4619956	0	13.7813052830488	5.76899828122963	13.6061536279921	9.68757595461088	-0.467839001236154	3.65178226850524
866	chr10	57420851	57421201	351	*	4603410	0	11.2756134134035	20.1914939843037	13.6061536279921	16.8988238061479	0.544069668174478	3.88975804690471
867	chr10	57456546	57456896	351	*	4567715	0	15.0341512178714	14.4224957030741	13.6061536279921	14.0143246655331	-0.0948084005705891	3.95567188005122
868	chr10	57787254	57787604	351	*	4237007	0	45.1024536536142	34.6139896873778	36.8166509933905	35.7153203403841	-0.328461347952682	5.36254095637475
869	chr10	57792409	57792759	351	*	4231852	0	11.2756134134035	18.2684945572272	16.8076015404609	17.538048048844	0.594694226437559	3.91507032603625
870	chr10	57811046	57811396	351	*	4213215	0	10.0227674785809	10.576496848921	19.2086874748124	14.8925921618667	0.527867968879763	3.72634856515731
871	chr10	57843734	57844084	351	*	4180527	0	27.5626105660975	25.9604922655333	25.6115832997499	25.7860377826416	-0.0926466527892664	4.78973261335847
872	chr10	57849653	57850003	351	*	4174608	0	16.286997152694	28.8449914061482	18.4083254966952	23.6266584514217	0.510533597717106	4.36688218035722
873	chr10	58064213	58064563	351	*	3960048	0	46.3552995884368	40.3829879686074	38.4173749496248	39.4001814591161	-0.22916411554571	5.45087192557736
874	chr10	58065059	58065409	351	*	3959202	0	20.0455349571618	18.2684945572272	12.0054296717578	15.1369621144925	-0.383145174376912	4.2038696897578
875	chr10	58269590	58269940	351	*	3754671	0	11.2756134134035	11.5379965624593	12.0054296717578	11.7717131171085	0.0571569341107958	3.64630167987287
876	chr10	58348805	58349155	351	*	3675456	0	27.5626105660975	19.2299942707654	21.609773409164	20.4198838399647	-0.415177188491916	4.62846734550714
877	chr10	58742679	58743029	351	*	3281582	0	11.2756134134035	2.88449914061482	10.4047057155234	6.6446024280691	-0.68328173935013	3.2760823431424
878	chr10	59626110	59626460	351	*	2398151	0	38.8382239795011	26.9219919790716	18.4083254966952	22.6651587378834	-0.751388733099386	4.94038706065633
879	chr10	59674488	59674838	351	*	2349773	0	18.7926890223392	24.0374928384568	21.609773409164	22.8236331238104	0.267425812823897	4.44060863064546
880	chr10	59706011	59706361	351	*	2318250	0	2.50569186964523	13.4609959895358	14.4065156061093	13.9337557978226	2.09080594277166	2.85510216837593
881	chr10	59709672	59710022	351	*	2314589	0	16.286997152694	14.4224957030741	11.2050676936406	12.8137816983573	-0.323578956834627	3.94982590308135
882	chr10	59906831	59907181	351	*	2117430	0	21.2983808919845	17.3069948436889	20.0090494529296	18.6580221483092	-0.181820783231362	4.38795666167251
883	chr10	59937711	59938061	351	*	2086550	0	25.0569186964523	26.9219919790716	20.0090494529296	23.4655207160006	-0.0909165023280432	4.65813633499022
884	chr10	59981957	59982307	351	*	2042304	0	18.7926890223392	20.1914939843037	18.4083254966952	19.2999097404995	0.0365056834227664	4.32514856594489
885	chr10	60032649	60032999	351	*	1991612	0	16.286997152694	17.3069948436889	12.8057916498749	15.0563932467819	-0.106539430453681	4.05834566627183
886	chr10	60257821	60258171	351	*	1766440	0	35.0796861750332	19.2299942707654	20.8094114310468	20.0197028509061	-0.779444515425368	4.78339262710688
887	chr10	60768853	60769203	351	*	1255408	1	11.2756134134035	19.2299942707654	13.6061536279921	16.4180739493788	0.5047899849214	3.87011820527817
888	chr10	60778505	60778855	351	*	1245756	1	17.5398430875166	9.61499713538272	20.0090494529296	14.8120232941562	-0.229607048085633	4.09775360456961
889	chr10	60816648	60816998	351	*	1207613	1	46.3552995884368	161.53195187443	66.4300441837263	113.980998029078	1.27979766486077	6.2053528157806
890	chr10	60943305	60943655	351	*	1080956	1	6.26422967411308	10.576496848921	15.2068775842265	12.8916872165737	0.935340110321026	3.3284798723909
891	chr10	60964138	60964488	351	*	1060123	1	2.50569186964523	33.6524899738395	8.80398175928902	21.2282358665643	2.66462235199532	3.14201037298776
892	chr10	61042358	61042708	351	*	981903	1	11.2756134134035	22.1144934113803	12.0054296717578	17.059961541569	0.556999702693384	3.89622306416416
893	chr10	61140926	61141276	351	*	883335	1	7.51707560893569	68.2664796612173	29.6133931903358	48.9399364257766	2.55176392245622	4.36624011835599
894	chr10	61187629	61187979	351	*	836632	1	12.5284593482262	34.6139896873778	28.8130312122186	31.7135104497982	1.27388903042976	4.39487016137297
895	chr10	61190613	61190963	351	*	833648	1	3.75853780446785	16.3454951301506	11.2050676936406	13.7752814118956	1.63459537059436	3.06781601800855
896	chr10	61263535	61263885	351	*	760726	1	15.0341512178714	24.0374928384568	23.2104973653983	23.6239951019276	0.618916864356512	4.31253451251477
897	chr10	61284249	61284599	351	*	740012	1	12.5284593482262	38.4599885415309	21.609773409164	30.0348809753474	1.19789306164995	4.35687217698306
898	chr10	61411390	61411740	351	*	612871	1	15.0341512178714	32.6909902603012	22.4101353872811	27.5505628237912	0.832371200597424	4.41926168063523
899	chr10	61465911	61466261	351	*	558350	1	5.01138373929046	46.1519862498371	20.0090494529296	33.0805178513833	2.50317823421722	3.83928623517192
900	chr10	61559693	61560043	351	*	464568	1	12.5284593482262	23.0759931249185	16.8076015404609	19.9417973326897	0.630387715815697	4.07311950406594
901	chr10	61592582	61592932	351	*	431679	1	2.50569186964523	24.0374928384568	11.2050676936406	17.6212802660487	2.40918116359653	3.01428977878836
902	chr10	61733347	61733697	351	*	290914	1	7.51707560893569	59.6129822393729	26.4119452778671	43.01246375862	2.36948207188355	4.27509919306965
903	chr10	61751003	61751353	351	*	273258	1	3.75853780446785	37.4984888279926	15.2068775842265	26.3526832061095	2.52309212566086	3.5120643955418
904	chr10	61832648	61832998	351	*	191613	1	28.8154565009202	98.0729707809037	63.2285962712575	80.6507835260806	1.45340630418228	5.62469167284244
905	chr10	61836339	61836689	351	*	187922	1	40.0910699143237	123.071963332899	81.6369217679527	102.354442550426	1.33070360190858	6.02610479120469
906	chr10	61837720	61838070	351	*	186541	1	16.286997152694	24.9989925519951	14.4065156061093	19.7027540790522	0.260135415021319	4.24168308900933
907	chr10	61897044	61897394	351	*	127217	1	31.3211483705654	149.99395531197	101.645971220882	125.819963266426	1.97223150100253	6.00052230335108
908	chr10	61897913	61898263	351	*	126348	1	30.0683024357428	80.7659759372148	59.2267863806716	69.9963811589432	1.19230207404729	5.55352254702887
909	chr10	61899291	61899641	351	*	124970	1	10.0227674785809	32.6909902603012	26.4119452778671	29.5514677690842	1.47075520656458	4.19779218399972
910	chr10	61900463	61900813	351	*	123798	1	45.1024536536142	95.1884716402889	52.8238905557341	74.0061810980115	0.702165954438185	5.87785460757019
911	chr10	61902335	61902685	351	*	121926	1	10.0227674785809	73.0739782289087	61.6278723150231	67.3509252719659	2.63247438201211	4.77865177172349
912	chr10	61903317	61903667	351	*	120944	1	18.7926890223392	56.7284830987581	41.6188228620936	49.1736529804258	1.34196235051188	4.97787689948945
913	chr10	61904795	61905145	351	*	119466	1	5.01138373929046	44.2289868227605	26.4119452778671	35.3204660503138	2.59501369168203	3.88520396390433
914	chr10	61944516	61944866	351	*	79745	1	11.2756134134035	36.5369891144543	18.4083254966952	27.4726573055748	1.21378202575329	4.22461422569412
915	chr10	61965837	61966187	351	*	58424	1	25.0569186964523	71.1509788018321	48.021718687031	59.5863487444316	1.21732627244245	5.31225772237546
916	chr10	61967850	61968200	351	*	56411	1	13.7813052830488	18.2684945572272	24.8112213216327	21.5398579394299	0.608704748517928	4.19005414338229
917	chr10	61968953	61969303	351	*	55308	1	18.7926890223392	54.8054836716815	34.4155650590389	44.6105243653602	1.20439912701388	4.90909528774045
918	chr10	61974709	61975059	351	*	49552	1	20.0455349571618	62.4974813799877	31.2141171465702	46.8557992632789	1.18517958197141	4.98803206793196
919	chr10	61975338	61975688	351	*	48923	1	8.76992154375831	18.2684945572272	9.6043437374062	13.9364191473167	0.61241543634543	3.59455469501476
920	chr10	61978999	61979349	351	*	45262	1	8.76992154375831	53.8439839581432	30.413755168453	42.1288695632981	2.14223502060517	4.35946448714463
921	chr10	61986361	61986711	351	*	37900	1	7.51707560893569	17.3069948436889	13.6061536279921	15.4565742358405	0.95023397902625	3.565475146641
922	chr10	61992536	61992886	351	*	31725	1	12.5284593482262	20.1914939843037	20.0090494529296	20.1002717186167	0.641264026077693	4.07855765919693
923	chr10	61994468	61994818	351	*	29793	1	37.5853780446785	76.9199770830618	65.6296822056091	71.2748296443354	0.905439062410665	5.72270186687848
924	chr10	61995104	61995454	351	*	29157	1	15.0341512178714	37.4984888279926	22.4101353872811	29.9543121076369	0.948992413423975	4.4775722870485
925	chr10	62020367	62020717	351	*	3894	1	28.8154565009202	100.957469921519	55.2249764900857	78.0912232058021	1.40745718109701	5.60171711129981
926	chr10	62037458	62037808	351	*	12845	1	41.3439158491463	113.456966197516	84.0380077023043	98.7474869499102	1.23612580236831	6.02214568806503
927	chr10	62038678	62039028	351	*	14065	1	33.8268402402106	132.686960468282	69.631492096195	101.159226282238	1.55254801219005	5.89840168741358
928	chr10	62081475	62081825	351	*	56862	1	17.5398430875166	84.6119747913679	43.2195468183279	63.9157608048479	1.8079397568954	5.11652700706012
929	chr10	62095727	62096077	351	*	71114	1	20.0455349571618	42.305987395684	27.2123072559842	34.7591473258341	0.764798153918243	4.77784135390537
930	chr10	62199554	62199904	351	*	174941	1	18.7926890223392	18.2684945572272	16.0072395623437	17.1378670597854	-0.125962818639307	4.24391431491385
931	chr10	62244965	62245315	351	*	220352	1	18.7926890223392	170.185449296274	71.2322160524294	120.708832674352	2.62039433690498	5.617092892686
932	chr10	62264795	62265145	351	*	240182	1	5.01138373929046	20.1914939843037	14.4065156061093	17.2990047952065	1.60599616543925	3.39069520078294
933	chr10	62268131	62268481	351	*	243518	1	13.7813052830488	16.3454951301506	21.609773409164	18.9776342696573	0.434612076586611	4.10300780741663
934	chr10	62437623	62437973	351	*	413010	1	3.75853780446785	30.7679908332247	20.0090494529296	25.3885201430771	2.47132020938784	3.48617843740529
935	chr10	62492129	62492479	351	*	467516	1	2.50569186964523	13.4609959895358	8.80398175928902	11.1324888744124	1.7911044350373	2.70525141450875
936	chr10	62594027	62594377	351	*	569414	1	11.2756134134035	29.8064911196864	26.4119452778671	28.1092181987767	1.24568097484923	4.24056370024208
937	chr10	62610641	62610991	351	*	586028	1	13.7813052830488	32.6909902603012	21.609773409164	27.1503818347326	0.92938081706916	4.3503921776579
938	chr10	62685214	62685564	351	*	660601	1	23.8040727616297	17.3069948436889	16.0072395623437	16.6571172030163	-0.49032720671056	4.38734151821633
939	chr10	62816905	62817255	351	*	792292	1	12.5284593482262	26.9219919790716	12.0054296717578	19.4637108254147	0.597070231348803	4.05646076183249
940	chr10	62817876	62818226	351	*	793263	1	20.0455349571618	40.3829879686074	28.0126692341014	34.1978286013544	0.741972247863772	4.76642840087814
941	chr10	62818933	62819283	351	*	794320	1	6.26422967411308	20.1914939843037	17.607963518578	18.8997287514409	1.45386704352046	3.58774333899062
942	chr10	62893724	62894074	351	*	869111	1	12.5284593482262	26.9219919790716	24.8112213216327	25.8666066503522	0.989816563982104	4.25283392814914
943	chr10	62919776	62920126	351	*	895163	1	15.0341512178714	17.3069948436889	13.6061536279921	15.4565742358405	0.037516055817612	4.02183410824532
944	chr10	62920810	62921160	351	*	896197	1	26.3097646312749	29.8064911196864	18.4083254966952	24.1074083081908	-0.121303765042611	4.71069309268106
945	chr10	62927884	62928234	351	*	903271	1	16.286997152694	22.1144934113803	13.6061536279921	17.8603235196862	0.125667136816539	4.17444894990694
946	chr10	62931307	62931657	351	*	906694	1	10.0227674785809	15.3839954166124	8.00361978117184	11.6938075988921	0.203638395019077	3.56423377822697
947	chr10	62964186	62964536	351	*	939573	1	13.7813052830488	20.1914939843037	24.0108593435155	22.1011766639096	0.644192663290805	4.20779810076872
948	chr10	63082046	63082396	351	*	1057433	1	35.0796861750332	65.3819805206025	36.8166509933905	51.0993157569965	0.530077635153728	5.43815370239643
949	chr10	63083922	63084272	351	*	1059309	1	11.2756134134035	54.8054836716815	28.8130312122186	41.8092574419501	1.80212769321539	4.51878705942517
950	chr10	63158103	63158453	351	*	1133490	1	8.76992154375831	49.9979851039901	31.2141171465702	40.6060511252802	2.09037448519939	4.33353421944174
951	chr10	63217315	63217665	351	*	1192702	1	8.76992154375831	9.61499713538272	8.80398175928902	9.20948944733587	0.063491840263632	3.32009289697386
952	chr10	63434849	63435199	351	*	1410236	1	15.0341512178714	18.2684945572272	17.607963518578	17.9382290379026	0.240153441571922	4.12315280112248
953	chr10	63629461	63629811	351	*	1604848	1	31.3211483705654	30.7679908332247	34.4155650590389	32.5917779461318	0.0556296986157596	5.0422214021577
